id,rank,title,release_year,audience,nationality,distributor,score,director,genre,running_time,grade,story,poster_url
333,333,작업의 정석,2005,2342232,한국,(주)쇼박스,6.51,오기환,코미디,100분,15세 관람가,"작업계의 대표선수 민준과 지원이 만났다. 선수는 선수를 알아보는 법! 작업계의 고수로 소문난 이들에게 민준과 지원은 결코 호락호락한 상대가 아니다. 보통 남녀에게 하는 방법으로 슬쩍 서로를 떠보는 우리의 작업남녀! 하지만 이들에게 평범한 작업버전이 통할 리 없다. 드디어, 그 동안 갈고 닦은 비장의 작업기술을 실전 테스트해볼 상대를 만난 민준과 지원의 작업대결은 슬슬 달아오르기 시작한다.

드디어 적수를 만났다를 외치며 쾌재를 불렀던 두 사람. 치밀한 물 밑 작업을 거쳐 본격 작업 대결에 들어간 민준과 지원이건만, 백발백중 먹혔던 그들의 작업은 자꾸만 삑사리를 친다. 절대지존으로써 작업 내공은 무너질대로 무너지고 최고의 작업 선수라는 자부심마저 흔들리기 시작할 때! 자신만만 지원의 화려한 작업 노하우도, 여유만만 민준의 노련한 작업 테크닉도, 자연스러운 마음의 움직임을 당해낼 비법은 없음을 어렴풋이 깨달아가기 시작한다.

하지만, 진정한 프로는 승부를 보기 전까진 경기를 멈추지 않는 법. 작업의 진검승부를 펼치는 마지막 승자는 누가 될 것인가? 그리고 수많은 작업에서 살아남은 자에게만 주어지는 로맨스의 달콤함을 그들도 누릴 수 있는 걸까?",https://movie-phinf.pstatic.net/20111222_252/13245453708584yy8Q_JPEG/movie_image.jpg
334,334,첫사랑 사수 궐기 대회,2003,2339410,한국,(주)시네마서비스,5.53,오종록,멜로/로맨스,108분,12세 관람가,"갱고 최고의 문제아 손태일(차태현 분). 아이큐 148의 수재지만, 그의 관심은 오로지 첫사랑 일매(손예진 분)와 결혼하는 일 뿐이다. 태일이 일매와의 결혼을 요구하며 작정하고 나쁜 짓을 벌이자 영달(유동근 분)과 일매는 사람 한 번 만들어보려고 전국 30만등 하는 태일에게 전국 3천등 안에 들면 일매를 주겠다고 공언한다.

말도 안 되는 제안에 더 말도 안되게 덤벼든 태일. 단 2년만에 전국 3,000등 안에 들고 내친 김에 서울대 법대까지 합격한다. 그러나 눈물 콧물 다 흘리는 영달의 뛰어난(?) 연기에 마음 약해진 태일은 덜컥 사법고시 합격 때까지 일매를 ‘처녀’로 지키겠다고 약속해 버린다. 남아일언중천금! 이제 태일에게 남은 미션은 일매에게 접근하는 모든 늑대들을 타도하는 일 뿐이다!

본격적으로 일매 사수에 돌입한 태일. 사법고시 공부하랴, 일매가 딴 남자 만나나 감시하랴, 하루 24시간이 짧기만 하다. 그러나 연애가 하고 싶은 일매는 만나면 사법고시 공부만 하고 자신의 키스마저 거부하는 돌부처 손태일 때문에 속이 상한다. 하지만 사법고시 합격해서 얼른 일매와 결혼할 생각뿐인 태일은 이런 일매의 마음을 알 리가 없다.

노력 끝에 사법고시 1차에 합격한 태일. 그러나 사법고시 1차 합격 축하파티에서 일매는 다른 사람을 사랑한다고 고백해 모두를 경악하게 만든다. 태일은 청천 벽력같은 일매의 말을 도저히 믿을 수가 없는데... 과연 태일은 첫사랑 일매를 사수할 수 있을까?",https://movie-phinf.pstatic.net/20111222_19/1324565742630Mfmdk_JPEG/movie_image.jpg
335,335,미인도,2008,2325715,한국,씨제이엔터테인먼트,6.3,전윤수,멜로/로맨스,108분,청소년 관람불가,"4대째 이어온 화원 가문의 막내딸이자 신묘한 그림솜씨로 오빠 신윤복에게 남몰래 대신 그림을 그려주던 7살 천재 윤정. 평범하던 그녀의 삶은 어느날 오빠의 자살로 인해 송두리째 뒤바뀐다. 그림을 위해 여자를 버리고 오빠 신윤복의 삶을 살게 된 것.

조선 최고의 화가 김홍도의 마음을 설레이게 할 만큼 빼어난 그림 실력을 가졌던 윤복은 자유롭고 과감한 사랑을 그려 조선 최초의 에로티시즘을 선보인다. 하지만 그의 '속화'는 음란하고 저급하다는 질타와 시기를 받는다.

그림을 위해 남자로 살았던 윤복 앞에 어느날 강무가 나타나고 생애 처음 사랑의 감정에 빠진다. 사랑 앞에 여자이고 싶었던 윤복, 윤복을 위해 목숨도 바칠 수 있는 그녀의 첫사랑 강무, 제자의 재능을 사랑하고 그의 전부를 사랑하게 된 김홍도, 홍도를 향한 사랑으로 질투에 사로잡힌 기녀 설화. 250년간 숨겨진 비밀을 간직한 <미인도>를 둘러싼 그들의 엇갈린 사랑과 치명적 질투는 예기치 못한 불행을 불러온다.",https://movie-phinf.pstatic.net/20111223_163/1324580679545RJvej_JPEG/movie_image.jpg
336,336,스파이,2015,2318748,미국,이십세기폭스코리아(주),6.96,이승준,코미디,121분,15세 관람가,"대한민국 최고의 스파이 김철수(설경구). 하지만 마누라 영희(문소리) 앞에만 서면 쩔쩔 매는 대한민국의 평범한 남편이기도 하다. 아무도 모르게 나랏일을 하는 탓에, 출장을 밥 먹듯이 하는 철수. 하필이면 2세를 만들기 위해 받아 놓은 D-day에 의문의 테러가 발생해, 진상 파악을 위한 태국 출장 명령을 받게 된다. 위험천만한 작전지를 종횡무진하는 철수. 그런데, 그 곳에서 철수의 레이더망에 들어온 건 다름 아닌 마.누.라! 심지어 그녀는 모든 작전지마다 위험하게 잘생긴 의문의 사나이(다니엘 헤니)와 함께 나타나 철수의 애간장을 태운다.

한편, 남편의 정체를 모르는 스튜어디스 영희는 그런 남편 때문에 폭발 직전! 홧김에 비행 스케줄을 바꿔 태국으로 간다. 그곳에서 우연히 만난 꽃미남 라이언과 달콤한 시간을 보내며 철수의 전화도 받지 않고 핑크빛 환상에 빠지는데…

국가의 운명이 왔다갔다하는 절체절명의 상황! 의문의 남자 앞에서 마냥 좋아라 하는 영희 때문에 도대체 작전에 집중이 안 되는 철수! 과연 철수는 나라도 지키고, 마누라도 지킬 수 있을까?



대한민국을 빵 터뜨릴 그들의 작전이 시작된다!",https://movie-phinf.pstatic.net/20130816_170/1376640402564zuN21_JPEG/movie_image.jpg
337,337,라스트 갓파더,2010,2316099,한국,씨제이엔터테인먼트,6.24,심형래,코미디,103분,12세 관람가,"마피아 대부의 숨겨진 아들.. 바로 ‘영구’?!

덜 생긴 외모, 덜 떨어진 행동, 누가 봐도 남다른 ‘영구(심형래)’는 마피아 대부인 아버지 ‘돈 카리니(하비 케이틀)’를 찾아 뉴욕에 왔다 조직의 후계자로 지목되어 마피아 수업을 받게 된다. 영구 때문에 당연히 믿고 있었던 후계자의 꿈을 접게 된 조직의 2인자 ‘토니V(마이크 리스폴리)’ 는 설상가상, 마피아로서 영 가망 없어 보이는 영구의 교육을 맡게 되면서 좌절을 맛보게 된다. 영구 역시 좌충우돌 후계자 수업에 지쳐 있던 중 우연히, 뜻하지 않게, 정말 운 좋게, 위험에 처해있던 라이벌 조직 본판테의 외동딸 ‘낸시(조슬린 도나휴)’를 구해주면서 친구가 된다. 게다가 아버지를 기쁘게 하려고 상납금을 걷으러 나서 상가주인들을 괴롭히지만 그런 영구의 횡포가 오히려 빅 히트 상품을 탄생시켜 도시의 영웅으로 떠오른다.

한편, 이런 영구를 못마땅하게 여긴 본판테 조직의 2인자 비니가 낸시를 납치한 후 이를 영구의 짓으로 꾸며 돈 카리니와 본판테 조직의 전쟁을 일으키고, 음모에 빠진 영구의 뜻하지 않은 활약이 엉뚱한 결과를 예고하는데…

더 웃기지 않으면 돌아오지 않았다! 기대하시라! 영구 왔다~!",https://movie-phinf.pstatic.net/20111223_99/1324630120059FA5J4_JPEG/movie_image.jpg
338,338,모아나,2017,2310054,미국,월트디즈니컴퍼니코리아 유한책임회사,9.16,론 클레멘츠,애니메이션,113분,전체 관람가,"모든 것이 완벽했던 모투누이 섬이 저주에 걸리자

바다가 선택한 소녀 모아나는 섬을 구하기 위해 머나먼 항해를 떠난다.

저주를 풀기 위해서는 오직 신이 선택한 전설의 영웅 마우이의 힘이 필요한 상황!

모아나는 마우이를 우여곡절 끝 설득해, 운명적 모험을 함께 떠나는데…



바다가 부르면 운명적 모험이 시작된다!",https://movie-phinf.pstatic.net/20170120_142/1484874386518CyDv1_JPEG/movie_image.jpg
339,339,주유소 습격사건,1999,2310000,한국,(주)시네마서비스,,김상진,코미디,117분,청소년 관람불가,"돈만 밝히는 코치가 싫어서 운동을 그만 둔 야구 천재 노마크(이성재 분), 언제어디서나 꼭 밥먹을 때 조차도 음악을 들어야 소화가 되는 어설픈 락커 딴따라(강성진 분), 전위적인 누드를 즐겨 그리다 정작 자기 인생의 밑그림도 못그려놓은 기이한 화가 뻬인트(유지태 분), 험상궂은 얼굴때문에 여학생의 무거운 짐을 들어줘도 강도(?)로 오인받는 단순무식형 무대포(유오성 분). 야심한 시각, 그런 그들이 편의점에 라면을 먹다 말고 주유소를 습격한다. 이유는 ‘그냥’.

그들이 습격한 곳 주유소에는 돈을 지키기 위해서라면 온갖 뺑끼도 마다하지 않는 주유소 사장(박영규 분)과 그 옆에서 눈치로 먹고 사는 잔머리형 주유원 건빵(정준 분). 모든 일에 고지식하고 소심하기까지한 샌님(이정호 분). 건빵과 샌님이 점찍어 둔 깜찍한 여자 주유원 깔치(이요원 분)가 있다. 티격태격 아르바이트 중인 이들은 오히려 습격자들을 통해 새로운 인생을 접하게 되는데. 한편, 주유소를 습격한 이들이 주유소의 기름 레버에 관심을 두기 시작하면서 사건은 그들의 의도와는 점점 달라진다. 주유하는 방법을 몰라 무조건 만땅을 채우는 습격자들과 그들의 만땅에 대응하다 인질이 되어가는 손님들.

그러나 그들에게도 위기가 없는 것은 아니다. 폭주족을 잡겠다고 시도때도 없이 들락거리는 경찰들과, 영업시간 넘어서 짜장면 배달시키는 이유를 항의하다가 실컷 얻어맞고 그 복수를 위해 온 동네 철가방 조합원들(?)을 모으는, 나름대로의 프로정신을 가진 철가방. 주유원 건빵의 삥을 뜯어러 왔다가 되려 두들겨 맞고 인질이 된 고삘이들과 그 고삘이들을 구하러 각목잡고 나타난 동네 양아치들. 그 양아치들을 구하러 온 갖 들고 들어닥친 쌩양아치 조직원들. 과연 이 소란스러운 틈에서 습격자들은 어떻게 주유소를 탈출할 수 있을지.",https://movie-phinf.pstatic.net/20111223_48/1324588396692p2622_JPEG/movie_image.jpg
340,340,테이큰 2,2012,2308596,프랑스,이십세기폭스코리아(주),6.98,올리비에 메가턴,액션,92분,청소년 관람불가,"파리에서의 킴(메기 그레이스)의 납치 사건으로 조직에 치명타를 입고, 가족의 목숨까지 빼앗긴 인신매매범 일당은 브라이언(리암 니슨)에게 똑같이 갚아주기 위해 자신들의 조직력을 총동원, 그의 뒤를 쫓는다.

한편, 이스탄불을 여행 중이던 브라이언과 전처 레노어(팜케 얀슨)는 알 수 없는 일당의 기습을 받고 납치되지만, 킴만은 극적으로 놈들의 손아귀에서 벗어난다.

복수의 상대를 잘못 골랐다!!

낯선 도시 이스탄불에서 복면에 가려진 채 어디론가 끌려가는 브라이언. 캄캄한 어둠 속에 갇힌 그는, 오직 소리에만 의존해 자신의 위치를 파악해간다. 1,2,3…우회전, 1,2,3… 뱃고동… 1,2,3… 피리소리… 놈들의 감시를 피해 가까스로 탈출에 성공한 브라이언. 이제, 위기에 빠진 킴과 레노아를 지키기 위해 다시 한번 전직 특수 요원의 실력을 발휘해 놈들을 역추적하기 시작하는데..",https://movie-phinf.pstatic.net/20120907_150/1346999123826BfaAD_JPEG/movie_image.jpg
341,341,하녀,2010,2304487,한국,(주)싸이더스,5.66,임상수,스릴러,106분,청소년 관람불가,"이혼 후 식당 일을 하면서도 해맑게 살아가던 ‘은이(전도연)’, 유아교육과를 다닌 이력으로 자신에게는 까마득하게 높은 상류층 대저택의 하녀로 들어간다. 완벽해 보이는 주인집 남자 ‘훈(이정재)’, 쌍둥이를 임신 중인 세련된 안주인 ‘해라(서우)’, 자신을 엄마처럼 따르는 여섯 살 난 ‘나미’, 그리고 집안 일을 총괄하는 나이든 하녀 ‘병식(윤여정)’과의 생활은 낯설지만 즐겁다.

어느 날, 주인 집 가족의 별장 여행에 동행하게 된 ‘은이’는 자신의 방에 찾아온 ‘훈’의 은밀한 유혹에 이끌려 육체적인 관계를 맺게 되고 본능적인 행복을 느낀다. 이후에도 ‘은이’와 ‘훈’은 ‘해라’의 눈을 피해 격렬한 관계를 이어간다. 하지만 얼마 지나지 않아 ‘병식’이 그들의 비밀스런 사이를 눈치채면서 평온하던 대저택에 알 수 없는 긴장감이 감돌기 시작하는데….",https://movie-phinf.pstatic.net/20111223_213/1324612062528fkaOi_JPEG/movie_image.jpg
342,342,메이즈 러너: 데스 큐어,2018,2299732,미국,이십세기폭스코리아(주),7.85,웨스 볼,액션,143분,12세 관람가,"미스터리한 조직 ‘위키드’에게 잡힌 ‘민호’(이기홍)를 구하기 위해

‘토마스’(딜런 오브라이언)와 러너들은 ‘위키드’의 본부가 있는 최후의 도시로 향한다.

인류의 운명이 걸린 ‘위키드’의 위험한 계획을 알게 된

‘토마스’와 러너들은 마지막 사투를 준비하지만,

‘토마스’는 친구와 인류의 운명 앞에서 딜레마에 빠지게 되는데…",https://movie-phinf.pstatic.net/20180109_2/1515462206998c2SSi_JPEG/movie_image.jpg
343,343,맘마미아!2,2018,2293836,미국,유니버설픽쳐스인터내셔널 코리아(유),8.97,올 파커,뮤지컬,114분,12세 관람가,"“인생은 짧고 세상은 넓어. 멋진 추억을 만들고 싶어!”



엄마 도나(메릴 스트립)의 모든 것이 담긴 호텔 재개장을 준비하며 홀로서기를 결심한 소피.

그녀는 엄마의 영원한 친구 타냐와 로지,

그리고 사랑스러운 세 아빠들 샘, 해리, 빌에게 리오픈 파티 초대장을 보낸다.

한편 소피는 파티 준비 중 엄마의 숨겨진 찬란했던 추억과 비밀을 들여다보게 되고,

뜻밖의 손님까지 방문하는데… 과연 한여름의 파티는 무사히 열릴 수 있을까?



“엄마가 자랑스러워할 인생 최고의 파티를 열게요!”",https://movie-phinf.pstatic.net/20180808_39/1533692610471D6ej4_JPEG/movie_image.jpg
